business,registerId,transactionId,receiptNumber,preOrderId,ErrorType,ShiftId1,ShiftId2
theweekend,6141c3aebead9d0006603c03,ab272edf-de94-4a9f-a11f-acde29a3c142,00100011842,,,,
theweekend,6141c3aebead9d0006603c03,dd3759bb-8215-480b-beae-bcd6acc957a3,00100011841,,,,
theweekend,6141c3aebead9d0006603c03,278f23e2-b28f-42ef-b025-72f5d02af3c5,00100011843,,,,
theweekend,6141c3aebead9d0006603c03,483c0300-2358-47bf-b73e-ea660c0576f1,00100011840,,,,
theweekend,6141c3aebead9d0006603c03,6c5058d9-0564-4f63-889c-8d9491e6040d,00100011892,,,,
theweekend,6141c3aebead9d0006603c03,60900f30-9509-41d3-b76e-77f6406942a3,00100011893,,,,
trademarkcebu,622ee2b4d73a9300086c91d5,170ba26f-c394-4b08-bf34-5de9d902e037,00100040672,,,,
trademarkcebu,622ee2b4d73a9300086c91d5,f22c3c9a-c879-4359-8072-9ad44f341844,00100040671,,,,
trademarkcebu,622ee2b4d73a9300086c91d5,91b364db-0165-4422-b9d2-02ef1c39d986,00100040673,,,,
trademarkcebu,622ee2b4d73a9300086c91d5,a8a79260-7e08-4cc9-b79e-88bb9fbc8acc,00100040761,,,,
trademarkcebu,622ee2b4d73a9300086c91d5,6c79ef73-4c9d-4daf-a7dc-d0a3b2fb31ab,00100040760,,,,
trademarkcebu,622ee2b4d73a9300086c91d5,d4a208fd-369f-435f-963a-e32795fe7503,00100040759,,,,
tastyhabitfoodinc,638fcf11044bbf0007a343e1,a4ba79be-453b-4102-98ac-364fe8749afa,00200004297,,,,
fbebrewingpointinc,65e97e76f331980007c9987c,7c55f109-6990-47c3-852b-7341282e9991,00300011917,,,,
eraya,66fb950cbed9ca00074c5d06,32e7a9f4-4ca7-4f4e-90d1-9b4065b0ebb0,00000000015,,,,
eraya,66fb950cbed9ca00074c5d06,978fddb7-066c-49cc-bd01-1f79846ad92c,00000000014,,,,
eraya,66fb950cbed9ca00074c5d06,0a6d9c46-b0d3-4652-a577-747ad751031c,00000000013,,,,
eraya,66fb950cbed9ca00074c5d06,a450fe04-6711-4448-9322-6c9346725bf8,00000000027,,,,
eraya,66fb950cbed9ca00074c5d06,60f41671-6e43-426c-a934-a6f6103321c1,00000000028,,,,
eraya,66fb950cbed9ca00074c5d06,9c67f656-34fd-4b3f-b2b6-3d7b6d9fd4da,00000000026,,,,
eraya,66fb950cbed9ca00074c5d06,4f35fa49-a9f2-4f02-bc68-77483c7dacbe,00000000025,,,,
eraya,66fb950cbed9ca00074c5d06,b2e7ca59-df5d-4d5b-ad8c-d564997d7fcb,00000000041,,,,
eraya,66fb950cbed9ca00074c5d06,3cd4b70a-3ebf-4682-81da-84fd86040d26,00000000040,,,,
eraya,66fb950cbed9ca00074c5d06,f1b0a1bc-27be-4c72-a46c-013c95c3e452,00000000042,,,,
eraya,66fb950cbed9ca00074c5d06,8f1f8d14-dbd7-4464-b887-6c67b691b8d8,00000000070,,,,
eraya,66fb950cbed9ca00074c5d06,9ab7e37d-181c-462e-a50f-ffe3d2b20215,00000000071,,,,
eraya,66fb950cbed9ca00074c5d06,44416fb7-b73c-4617-bce1-188617ad2b01,00000000072,,,,
eraya,66fb950cbed9ca00074c5d06,23058f5b-fb5d-494c-9eb2-66e2edb0c25e,00000000094,,,,
eraya,66fb950cbed9ca00074c5d06,b637d848-c46c-47ab-ac8e-7d68e47d2b19,00000000093,,,,
eraya,66fb950cbed9ca00074c5d06,7a7ffdcc-c92a-497c-a449-00608822255c,00000000091,,,,
eraya,66fb950cbed9ca00074c5d06,92b8a682-5f95-4b53-9f9a-1507aa3098f6,00000000092,,,,
eraya,66fb950cbed9ca00074c5d06,45934557-8286-458a-ba74-2cd5d4a8ff74,00000000090,,,,
doonthaiandasianfusioncuisineinc,6544afed2b2d2c0007cff734,cda4446d-d48c-475c-b76e-7dd2be8f0849,00000005608,,,,
doonthaiandasianfusioncuisineinc,6544afed2b2d2c0007cff734,5bbb8020-8d14-454e-94c7-087d2b3bb1f0,00000005607,,,,
doonthaiandasianfusioncuisineinc,6544afed2b2d2c0007cff734,7a504cbc-ab09-4eff-98e8-4f2a191aaa6d,00000005636,,,,
doonthaiandasianfusioncuisineinc,6544afed2b2d2c0007cff734,fb9b81b1-9276-4370-aa5c-2609e61f346c,00000005638,,,,
doonthaiandasianfusioncuisineinc,6544afed2b2d2c0007cff734,f73ddd32-6013-43ab-bad5-d41a62ba0746,00000005639,,,,
doonthaiandasianfusioncuisineinc,6544afed2b2d2c0007cff734,90522a79-85a0-4ffe-8018-6702e36028af,00000005637,,,,
doonthaiandasianfusioncuisineinc,6544afed2b2d2c0007cff734,c1eb5d0a-6e49-460a-b558-f9a1f90408ff,00000005666,,,,
doonthaiandasianfusioncuisineinc,6544afed2b2d2c0007cff734,7ccefee0-9255-45fc-81df-3a9fab6c3bbf,00000005662,,,,
doonthaiandasianfusioncuisineinc,6544afed2b2d2c0007cff734,732a0e15-5a50-4f62-8358-c570c3aebc24,00000005663,,,,
doonthaiandasianfusioncuisineinc,6544afed2b2d2c0007cff734,1138c423-036f-4ce0-af6a-23c50aaacd20,00000005664,,,,
doonthaiandasianfusioncuisineinc,6544afed2b2d2c0007cff734,b5014e54-f6b2-4afa-920b-2ab3745152b9,00000005665,,,,
doonthaiandasianfusioncuisineinc,6544afed2b2d2c0007cff734,bea241a0-18cc-482d-ac62-e94e4111127c,00000005667,,,,
doonthaiandasianfusioncuisineinc,6544afed2b2d2c0007cff734,f1831a88-fd19-4608-a8f6-e912aa454d9e,00000005668,,,,
doonthaiandasianfusioncuisineinc,6544afed2b2d2c0007cff734,5145cc45-7350-406b-a925-7f4084286075,00000005700,,,,
opcfactoryoutletcaloocan,655c1eb81b5cf50007e92252,7f2f74e0-5776-48f0-98e9-22b801e40db5,00500004908,,,,
siargaocornercafe,65a6291ed59d4300076ecb1c,bae9898c-89b9-45e1-b92c-e9faf6c14a32,00000022260,,,,
siargaocornercafe,65a6291ed59d4300076ecb1c,1888ca4c-aabe-4a63-8f9e-2b769d94a66c,00000022261,,,,
siargaocornercafe,65a6291ed59d4300076ecb1c,8af557b3-2edb-4d49-b228-8a821ed2f898,00000022262,,,,
siargaocornercafe,65a6291ed59d4300076ecb1c,51c14952-3f19-4861-8461-f8a5bc12865f,00000022259,,,,
siargaocornercafe,65a6291ed59d4300076ecb1c,feb495e1-f75d-458d-985d-1d04af5e2f9f,00000022662,,,,
jiahkitchen,663c381a1333bf0007af7545,22c505f2-f853-46cd-8b3c-3dc0e6130c3d,00000000097,,,,
jiahkitchen,663c381a1333bf0007af7545,f60f497b-7c69-4470-8635-b399ba14f48c,00000000204,,,,
jiahkitchen,663c381a1333bf0007af7545,0c9c483b-e289-4ec7-8c93-9ab276547826,00000000509,,,,
jiahkitchen,663c381a1333bf0007af7545,db6ef349-61b1-49b2-b0d5-fb10d671c3ed,00000000506,,,,
jiahkitchen,663c381a1333bf0007af7545,48e5f9e4-ad36-49f5-af41-7db112caf968,00000000505,,,,
jiahkitchen,663c381a1333bf0007af7545,2e5072d7-be09-4f23-8267-8613d228594b,00000000507,,,,
jiahkitchen,663c381a1333bf0007af7545,367a3785-fca2-4161-adbf-ba022256cb93,00000000510,,,,
jiahkitchen,663c381a1333bf0007af7545,0f40ec3a-de70-47e2-81e2-4047a37296ad,00000000508,,,,
jiahkitchen,663c381a1333bf0007af7545,93a0a59c-c26e-4fe4-979a-d1d247bc18f1,00000000576,,,,
tambayenterprises,66431818bf50020007ee3c43,0d2fa2fa-64d6-445a-85a5-6fa7d08e71a2,00000000708,,,,
tambayenterprises,66431818bf50020007ee3c43,6e493ca0-7397-4d63-8243-c7a3527a7f30,00000000709,,,,
tambayenterprises,66431818bf50020007ee3c43,4176a2df-c8ec-4bf8-90b7-e322284e5809,00000000793,,,,
tambayenterprises,66431818bf50020007ee3c43,a6ece4b2-110e-479f-a4b6-2f4a131b010d,00000000792,,,,
oldtimesph,66445ef6939e3000078e3698,9a024716-808d-4178-b683-60400638f883,00000000634,,,,
oldtimesph,66445ef6939e3000078e3698,eaae9288-4bf5-4536-8f18-8a409737be6c,00000000633,,,,
bolero,64e6cd784051a7000704b30b,c4c2f3c3-6bdc-486f-a6e5-c7337719a428,00000016093,,,,
bolero,64e6cd784051a7000704b30b,0287461a-060f-4065-ac96-c98f0d392f38,00000016138,,,,
bolero,64e6cd784051a7000704b30b,c5e7ea64-0dde-41f6-873a-55447a172969,00000016234,,,,
brunchbureau,66b1ca6964975c000682cf07,cca75581-b892-4d3e-8eea-e2becedc6719,00200003143,,,,
brunchbureau,66b1ca6964975c000682cf07,5e9497da-612e-49c5-bf2c-02a266208d17,00200003144,,,,
laguadabirriabf,64f6d9c28189df00074973ac,d5ad887d-788f-44ac-b79c-c4fc0f4602d9,00000014346,,,,
aburiexpress,5d3164364a9c185a22610003,b29b5134-422c-4905-8551-a25098589a74,00000072024,,,,
aburiexpress,5d3164364a9c185a22610003,b48f3f8d-0473-4e70-b319-37692f1a2c0f,00000072023,,,,
pacificpoint,64264739dcfbbb00076b887a,3ae3dd01-610d-4356-b9e6-b34f9dc03fea,00100001450,,,,
pacificpoint,64264739dcfbbb00076b887a,7576393a-ffa5-4f8c-a584-2fac0c6adf28,00100001449,,,,
pacificpoint,64264739dcfbbb00076b887a,51f3f575-3b37-4fde-a832-afe465a7b720,00100001448,,,,
pacificpoint,64264739dcfbbb00076b887a,d2d25c88-9ce8-4fc2-bed7-77aa08072a40,00100001454,,,,
mandalarestaurant,63a3f5552f9de20007923f12,c86fffe2-cd2c-41b7-9d7f-ac2b63e0d182,00000013001,,,,
landosbfresort,6461e9082087160009cf5fa3,05ed0032-b795-4b29-8082-6a149a362cdb,00000007534,,,,
landosbfresort,6461e9082087160009cf5fa3,92f6387a-3f95-4a0f-96fa-67d6fc2f5754,00000007532,,,,
landosbfresort,6461e9082087160009cf5fa3,08976e61-f8ef-4064-9751-65f30d249172,00000007533,,,,
brittanyhotel,64d24b3606fdf9000723401a,6a76fc14-210d-4a95-af3a-39d9458e1a41,00300002481,,,,
tightropeonepaseo,640ecd4fba39d20008ad17b8,753b44b0-c950-4a62-af14-b5683628d426,00000089569,,,,
tightropeonepaseo,640ecd4fba39d20008ad17b8,9a16dd69-6e16-4974-9154-e8c2016691cb,00000089737,,,,
lydiaslechonquezoncityinc,64ed4ea120dd1900066ac318,2001d33a-9f92-42c9-a164-5ede2cb587db,00100005892,2240922520,,,
lydiaslechonquezoncityinc,64ed4ea120dd1900066ac318,338f7694-9744-46b3-a848-4e8f9b9cc583,00100005905,2240923522,,,
lydiaslechonquezoncityinc,64ed4ea120dd1900066ac318,273df84e-d694-42ec-b1d4-a4906d3fbc5f,00100005891,2240925527,,,
lydiaslechonquezoncityinc,64ed4ea120dd1900066ac318,05042342-1850-4bf2-931a-45a1b237d7b5,00100005869,2240926529,,,
lydiaslechonquezoncityinc,64ed4ea120dd1900066ac318,b382f694-6e4f-4dc9-a751-246e24f6ae9f,00100005902,2240926530,,,
lydiaslechonquezoncityinc,64ed4ea120dd1900066ac318,088fa080-142a-47e5-885a-ea55168a5f01,00100005904,2240926531,,,
lydiaslechonquezoncityinc,64ed4ea120dd1900066ac318,b2a00488-f291-45ae-887c-b38d132546aa,00100005903,2240926532,,,
lydiaslechonquezoncityinc,64ed4ea120dd1900066ac318,0299270d-0fff-4d6b-a55f-3257d029c3f2,00100005889,2240927533,,,
lydiaslechonquezoncityinc,64ed4ea120dd1900066ac318,c24df3f6-7804-4ace-be87-9467cfc4e1b9,00100005888,2240927534,,,
lydiaslechonquezoncityinc,64ed4ea120dd1900066ac318,f349b60a-9fb6-460f-8129-3846535c42c4,00100005901,2240927535,,,
lydiaslechonquezoncityinc,64ed4ea120dd1900066ac318,f4e91b9b-7384-4759-a441-7ff3dc4cd10f,00100005885,2240927536,,,
lydiaslechonquezoncityinc,64ed4ea120dd1900066ac318,7f71a8cc-4946-409c-947a-5ebaba337b41,00100005887,2240927537,,,
lydiaslechonquezoncityinc,64ed4ea120dd1900066ac318,9eefc33a-5ec7-4046-b8be-56a705de7935,00100005886,2240927538,,,
lydiaslechonquezoncityinc,64ed4ea120dd1900066ac318,aa3c49e1-814a-4e03-afd4-f3ef53af6b62,00100005890,2240927539,,,
lydiaslechonquezoncityinc,64ed4ea120dd1900066ac318,3c20bbaf-51fe-4a8f-9307-755ab60209b4,00100005900,2240928542,,,
tightropeonepaseo,65a7704f9df7240007e3c220,c4c93e89-1d4f-4a52-bc94-1d64aa27fd95,00100002168,,,,
beachhousebarandgrill,6464adf103dc5f0007b24cbd,27d0be39-2598-42df-93c3-39a764a55d85,00000005160,,,,
beachhousebarandgrill,6464adf103dc5f0007b24cbd,e6cd2f8d-4506-43b6-b957-5c9f617459ab,00000005159,,,,
beachhousebarandgrill,6464adf103dc5f0007b24cbd,7637722b-6616-4ff9-b1ae-e9202c1613f2,00000005161,,,,
beachhousebarandgrill,6464adf103dc5f0007b24cbd,0da8e257-a008-42e1-a7df-1d641fe9bd98,00000005182,,,,
beachhousebarandgrill,6464adf103dc5f0007b24cbd,797c85a9-d869-4888-85b4-2568a2d5d49e,00000005181,,,,
beachhousebarandgrill,6464adf103dc5f0007b24cbd,64c73cfd-0132-4634-8cab-da68fa775e4a,00000005183,,,,
beachhousebarandgrill,6464adf103dc5f0007b24cbd,49f738ed-4cf1-4acc-89ae-56ed97490257,00000005197,,,,
beachhousebarandgrill,6464adf103dc5f0007b24cbd,acd895aa-12cc-400a-bde8-724d8b0747a5,00000005195,,,,
beachhousebarandgrill,6464adf103dc5f0007b24cbd,66197458-ca35-42c6-ae11-654760967e63,00000005196,,,,
calalaiya,653a09ddf1fb72000780c022,cabca453-c335-4d59-8c6b-ebe77fc38108,00000010316,,,,
calalaiya,653a09ddf1fb72000780c022,1f73fdb4-88fe-4f31-8af5-2a6c243b14b6,00000010317,,,,
calalaiya,653a09ddf1fb72000780c022,4a1174fb-b123-4046-9334-4f9288173084,00000010520,,,,
sagecafe,659bc444385ad70007ea5da6,b5b15be3-d9ff-44f6-910c-c1cb55736132,00000005646,,,,
sagecafe,659bc444385ad70007ea5da6,1caebeda-77b6-4f9a-8f1b-87930228729f,00000005665,,,,
sagecafe,659bc444385ad70007ea5da6,bc9c7755-62f5-4be4-ba62-c0fe2703e29c,00000005685,,,,
sagecafe,659bc444385ad70007ea5da6,bd54edd0-86dd-460a-af26-ad6e7fd02e66,00000005686,,,,
sagecafe,659bc444385ad70007ea5da6,281564ab-cca2-48ca-b3d2-3602480284ba,00000005682,,,,
sagecafe,659bc444385ad70007ea5da6,d57b4054-167d-4544-a5dd-87126103f9cc,00000005684,,,,
sagecafe,659bc444385ad70007ea5da6,d3c009e2-aa4c-4a13-8a75-3cdd2918e6ce,00000005683,,,,
sagecafe,659bc444385ad70007ea5da6,9f2c86c2-c8f3-4c0b-b9ce-7d074d1827f2,00000005752,,,,
sagecafe,659bc444385ad70007ea5da6,58a63897-ec82-4fd6-ad1f-25e854a06bf2,00000005786,,,,
sagecafe,659bc444385ad70007ea5da6,a5eb3e57-cbf4-4da6-8c86-b5c69e498745,00000005784,,,,
sagecafe,659bc444385ad70007ea5da6,10502c64-86f6-429b-a057-16bb67b1c4d2,00000005785,,,,
sagecafe,659bc444385ad70007ea5da6,30406056-92c6-4182-b8ef-b5969daee262,00000005789,,,,
sagecafe,659bc444385ad70007ea5da6,1c14a111-018f-4f47-a29a-f2e547e1974b,00000005787,,,,
sagecafe,659bc444385ad70007ea5da6,0710e825-b094-4356-b300-56192129f90f,00000005788,,,,
brittanyhotelvillarcity,65f95d1b4a038100080233ed,08de06af-dd0f-4ae2-b341-06dd438d50ee,00800002218,,,,
caferoomnl,64faec350fe53b0006d89562,026394dc-2d37-4191-9876-ac4b577fd235,00000021293,,,,
caferoomnl,64faec350fe53b0006d89562,73a9d8ee-3279-4f08-8def-b57a7ec5128b,00000021288,,,,
caferoomnl,64faec350fe53b0006d89562,9b163d3d-4f85-4f7c-97ed-7b41d1d0d612,00000021292,,,,
caferoomnl,64faec350fe53b0006d89562,8171a6a5-92ac-451d-937e-1ef8ec4ccf55,00000021289,,,,
caferoomnl,64faec350fe53b0006d89562,647d82bd-b8de-4eb8-a70c-a5f096db3daf,00000021291,,,,
caferoomnl,64faec350fe53b0006d89562,a46f2d98-1435-45df-b9e1-b7a8dc8219ad,00000021290,,,,
caferoomnl,64faec350fe53b0006d89562,4bf1db09-ce25-42bd-87cc-3c18888d7928,00000021461,,,,
caferoomnl,64faec350fe53b0006d89562,5162c80c-ce23-41fb-8265-16e34b475edb,00000021462,,,,
caferoomnl,64faec350fe53b0006d89562,d8813f26-0086-4d67-b04d-ae6c34891203,00000021460,,,,
edzrestaurant,653a32a44d84a700072cc797,e20a717b-275b-444e-9a50-762c4c830fbf,00000017001,,,,
edzrestaurant,653a32a44d84a700072cc797,e62b0d74-171c-42b1-856f-9789df08c4cf,00000017082,,,,
bosongcoffee,668c9764812bcf0007127d3b,cffa62f1-96d6-45e0-bbf4-d2e009c76ec4,00000000103,,,,
bosongcoffee,668c9764812bcf0007127d3b,1069a8b4-5d44-4ca5-b3ce-58a51fd8c4c2,00000000102,,,,
bosongcoffee,668c9764812bcf0007127d3b,2148faa7-69f1-43a5-8447-b235e6a4435d,00000000101,,,,
bosongcoffee,668c9764812bcf0007127d3b,d704d701-5449-4bdb-ae99-a7dcf8e38bde,00000000151,,,,
bosongcoffee,668c9764812bcf0007127d3b,6bb80a98-d87c-478e-8586-e6c92f28e5ab,00000000170,,,,
bosongcoffee,668c9764812bcf0007127d3b,2ab08ac1-d886-4a9e-8d83-98b36351d85e,00000000172,,,,
bosongcoffee,668c9764812bcf0007127d3b,cf503af4-5a07-4599-9bef-05e1cf3da32e,00000000173,,,,
bosongcoffee,668c9764812bcf0007127d3b,8d31153f-5829-4610-9868-d4cbd70aca60,00000000174,,,,
bosongcoffee,668c9764812bcf0007127d3b,867f5dbc-fcbc-4bb8-a561-a4d5ef30fdaf,00000000175,,,,
bosongcoffee,668c9764812bcf0007127d3b,c43ce920-7052-426e-92e0-b2e382525722,00000000171,,,,
bosongcoffee,668c9764812bcf0007127d3b,aa1d4b06-4d26-43d8-863c-87cdc0334cc3,00000000169,,,,
211coffeeandtea,6540d195b6c7f500088568ae,316365a7-be2a-4c21-a888-c408828c9f17,00000005545,,,,
lydiaslechonquezoncityinc,665eece434ac6a0006020231,0aad69a1-8b8a-4795-989f-91d1e47e3c82,00800008838,9240927116,,,
lydiaslechonquezoncityinc,665eece434ac6a0006020231,55f98efc-e86e-4bca-8d6f-bf1da3d9d279,00800008895,9240928117,,,
lydiaslechonquezoncityinc,665eece434ac6a0006020231,f6ad3bc7-3855-429b-b078-0d987b7b3f57,00800008944,9240928118,,,
lydiaslechonquezoncityinc,665eece434ac6a0006020231,9e47b519-1d26-4e18-ad8a-e4c8e636db87,00800008959,9240929119,,,
cafebasilico,65b85beb0661ad000771586c,83fa08cb-4a7f-4503-afeb-aa0eb8c0ab6b,00000003194,,,,
oliviasfusion,63984e51bdbacd000896229f,aef8ab95-6831-442a-96d1-5866dc8b3b96,00000001394,,,,
oliviasfusion,63984e51bdbacd000896229f,dae36b7e-5931-44a4-9fcf-66131f824be2,00000001395,,,,
oliviasfusion,63984e51bdbacd000896229f,14787cd3-7303-48a3-b828-92968401102d,00000001393,,,,
oliviasfusion,63984e51bdbacd000896229f,2c27c795-0131-4f03-a4d3-b873dc963d71,00000001396,,,,
hitchparksolutionsinc,62f9997b64ca740008f12ad1,69a220c6-360b-427e-b65c-f427add171ad,00000201592,,,,
hitchparksolutionsinc,62f9997b64ca740008f12ad1,ef3e4fa8-d27f-487a-afc1-8688276154c5,00000201587,,,,
hitchparksolutionsinc,62f9997b64ca740008f12ad1,a94d9ecd-c9ca-45ba-ad78-e6bf2aeda096,00000201801,,,,
hitchparksolutionsinc,62f9997b64ca740008f12ad1,94790393-a7aa-44ef-812b-0167bdcc026f,00000201795,,,,
hitchparksolutionsinc,62f9997b64ca740008f12ad1,e356b78d-f216-4a42-be48-d04648d1c8f9,00000201703,,,,
hitchparksolutionsinc,62f9997b64ca740008f12ad1,610716f4-8d40-4a3b-9542-255e2ebe6520,00000201601,,,,
hitchparksolutionsinc,62f9997b64ca740008f12ad1,d0e12c78-a069-4a14-8fea-e298584a085f,00000201800,,,,
hitchparksolutionsinc,62f9997b64ca740008f12ad1,e79426fe-0254-41a6-a15b-261e42b6b06b,00000201589,,,,
hitchparksolutionsinc,62f9997b64ca740008f12ad1,950d0ade-9474-488d-ab39-76cf3733a379,00000201808,,,,
hitchparksolutionsinc,62f9997b64ca740008f12ad1,b7a98a0e-397a-4c31-911e-4fa0723c59ae,00000201809,,,,
hitchparksolutionsinc,62f9997b64ca740008f12ad1,6bac3389-ec71-4a3b-9d97-4f7ad2f29fc9,00000201812,,,,
hitchparksolutionsinc,62f9997b64ca740008f12ad1,6428c755-4564-4884-bf30-50a6914a1c60,00000201806,,,,
alcbistro,63db10fd0b9af800089985ad,bccc857c-ad3c-4f3a-9095-0d3c4f9287a4,00000005713,,,,
alcbistro,63db10fd0b9af800089985ad,3a6edc2c-d048-4056-a90d-e0113f692926,00000005712,,,,
alcbistro,63db10fd0b9af800089985ad,45bb0c4a-c358-4e0b-b336-e7d940939c9d,00000005748,,,,
alcbistro,63db10fd0b9af800089985ad,932dbcf8-116d-4da4-8d3a-29218c33282a,00000005747,,,,
alcbistro,63db10fd0b9af800089985ad,bb5845ae-ab27-4f18-ad35-fe2605b0a15e,00000005749,,,,
orientaldeli,658591fe02dbd0000768f0b2,ae5cd687-6796-407d-822d-16f50975fab0,00600012512,,,,
orientaldeli,658591fe02dbd0000768f0b2,b39c5a0c-0e9f-4f41-bea7-634aab979b9c,00600012580,,,,
novatownchinesecuisine,64e8b0b14675fa00071ed89d,e5044d34-2f8c-46eb-9b01-65b54feaba96,00000007013,,,,
verde,66cfe71117bb860007056d88,03439589-24a4-4a2a-80c9-c4b8b3a3e450,00000000208,,,,
bellaciaonaga,6620866cc87609000781e0f5,c6ca8f1e-d365-44a4-b1a1-cba27fa75dd6,00000002984,,,,
bellaciaonaga,6620866cc87609000781e0f5,0c31f17e-d4d7-441b-b2b4-ffdb67b1da00,00000002982,,,,
bellaciaonaga,6620866cc87609000781e0f5,8b161723-f358-430d-864e-22c69d1208ac,00000002981,,,,
bellaciaonaga,6620866cc87609000781e0f5,f671d86c-ba6d-4b74-93a0-0eb9e5d08181,00000002983,,,,
brittanyhotel,645efba68f0de2000804814c,af97d295-60f3-4443-8a65-bfb1352cf0b9,00200006449,,,,
baskcoffeehouse,660bcf4441c60e000719dc6b,c9d02934-27ab-4c8a-8b17-9f1757885c7e,00000001005,,,,
baskcoffeehouse,660bcf4441c60e000719dc6b,c66a1509-a8b4-4c0c-a961-d0e17fc1e850,00000001042,,,,
tastyhabitfoodinc,632abfe550ee4f000733c532,99bbc869-e116-4bca-90d3-a9a497b6dd10,00100017994,,,,
opcfactoryoutletcaloocan,64b4ddc18c8b4900072bbe13,f4ecf5f4-14b4-4fc7-8d27-5e65c8ce8959,00000011316,,,,
one80restaurant2024,659fb1c2533eca0007659de6,dcb1e840-9585-47a4-985b-155080035bda,00100001588,,,,
one80restaurant2024,659fb1c2533eca0007659de6,7b913c91-4a29-4769-9388-76331689ba4b,00100001620,,,,
one80restaurant2024,659fb1c2533eca0007659de6,9a3c3ef1-ea18-416c-a863-29b7a4462613,00100001642,,,,
one80restaurant2024,659fb1c2533eca0007659de6,7a61b87c-eb61-45dc-9d3e-3c4afddeb351,00100001660,,,,
one80restaurant2024,659fb1c2533eca0007659de6,0602c41f-9967-419b-8f95-b94d0aeff278,00100001659,,,,
one80restaurant2024,659fb1c2533eca0007659de6,9ba1f964-c909-4b63-96a8-c180acf7d563,00100001661,,,,
bokkoreanfriedchicken,62cbf82c983fe600071a6fac,da83921b-4667-49f3-a5ae-0e4589ece897,01100081622,,,,
bokkoreanfriedchicken,62cbf82c983fe600071a6fac,895595b8-2be3-499d-90ae-612b3588555a,01100081621,,,,
charcoal,6141768ab57be60006993fdd,9988e1ef-2e21-4238-b2c5-132124781af8,00800027307,,,,
charcoal,6141768ab57be60006993fdd,5a53b2ec-c234-4a92-9477-d0388d94d9c8,00800027306,,,,
charcoal,6141768ab57be60006993fdd,adbbbf6f-b1ce-4c8b-b5d9-353fded3dbb3,00800027305,,,,
charcoal,6141768ab57be60006993fdd,b62bfa1d-cae9-47ec-a357-4ef545bb029a,00800027310,,,,
charcoal,6141768ab57be60006993fdd,841e64b6-90f9-441a-baf0-d2a22e0e4b24,00800027311,,,,
charcoal,6141768ab57be60006993fdd,9a1a8900-5513-414f-9a6d-90ca573ecb0b,00800027313,,,,
charcoal,6141768ab57be60006993fdd,6e65616e-aefe-4fd8-a35c-78644018259d,00800027392,,,,
charcoal,6141768ab57be60006993fdd,69d9bb33-9b9d-4694-8d12-a20a53b866f3,00800027391,,,,
charcoal,6141768ab57be60006993fdd,880eee7c-2ba2-4be9-81ac-938f939279d3,00800027435,,,,
charcoal,6141768ab57be60006993fdd,449a9ba1-f2ec-497c-a874-a02145d05e04,00800027434,,,,
charcoal,6141768ab57be60006993fdd,afe36582-3f4b-4721-bae2-4180396aaf27,00800027436,,,,
charcoal,6141768ab57be60006993fdd,591f0ebd-116e-4974-81cb-6688470ff4ff,00800027437,,,,
charcoal,6141768ab57be60006993fdd,5800d909-e84c-4b13-b6f8-303d88ff9460,00800027460,,,,
charcoal,6141768ab57be60006993fdd,3cba352d-090f-424f-9c2b-86969580468c,00800027485,,,,
charcoal,6141768ab57be60006993fdd,5bbf4931-7ddc-43f4-98fd-b41be13d88e8,00800027484,,,,
charcoal,6141768ab57be60006993fdd,46772781-ab82-40b8-bc39-2ba80fb2e159,00800027483,,,,
charcoal,6141768ab57be60006993fdd,7a3cadc2-e94b-4da1-938e-bd14b32b6d68,00800027486,,,,
cafeherecorner,65f8ed9b70e9ac0007acb617,64c75f22-3e1e-4f99-a2f7-3026aea19f17,00100000793,,,,
cafeherecorner,65f8ed9b70e9ac0007acb617,29f76237-7bd3-48c9-b767-edfdb103e3da,00100000798,,,,
cafeherecorner,65f8ed9b70e9ac0007acb617,c1bd0208-99eb-4ec6-8f58-b12d2914ee8c,00100000819,,,,
hibachijapanesecuisine,6696344a9960040007850c8b,a7bde436-cb66-4521-ac67-5d0c2b41cce6,00000000887,,,,
hibachijapanesecuisine,6696344a9960040007850c8b,4ff8942b-ccd2-41af-b89b-813da68cad3a,00000000886,,,,
hibachijapanesecuisine,6696344a9960040007850c8b,0728f3bb-9965-42c7-870b-95a98b966d0d,00000000885,,,,
hibachijapanesecuisine,6696344a9960040007850c8b,35e19453-3e36-4870-8da4-5a0301acc3b7,00000000961,,,,
hallowridgefilipinasgolf,6495551fab00a5000747cf8e,0861efe6-0933-43f7-8585-721e2f83321f,00000013875,,,,
hallowridgefilipinasgolf,6495551fab00a5000747cf8e,ec2a6351-9022-4a57-8ba6-678916f57d80,00000013873,,,,
hallowridgefilipinasgolf,6495551fab00a5000747cf8e,4b9d6879-6265-4a71-bd67-fbc4c023db1e,00000013874,,,,
hallowridgefilipinasgolf,6495551fab00a5000747cf8e,38fb4813-e26b-484c-9213-64e3d279517d,00000013879,,,,
hallowridgefilipinasgolf,6495551fab00a5000747cf8e,7921dd04-a4a3-475f-8d56-8d69dc80fb01,00000013882,,,,
hallowridgefilipinasgolf,6495551fab00a5000747cf8e,4010470f-a261-4d8a-a3b0-41f4eacaa9c6,00000013887,,,,
hallowridgefilipinasgolf,6495551fab00a5000747cf8e,c800d979-c69f-46e1-8da2-49e5967f4fa9,00000013885,,,,
